epoch,loss
523,2.3789147235220298e-05
524,2.369735921092797e-05
525,2.358292113058269e-05
526,2.348834095755592e-05
527,2.339015554753132e-05
528,2.329510243725963e-05
529,2.319823943253141e-05
530,2.309978117409628e-05
531,2.3005928596830927e-05
532,2.2911535779712722e-05
533,2.281408706039656e-05
534,2.2719392291037366e-05
535,2.262336784042418e-05
536,2.25254480028525e-05
537,2.2437066945713013e-05
538,2.233737541246228e-05
539,2.2250887923291884e-05
540,2.2163505491334945e-05
541,2.2075375454733148e-05
542,2.1978197764838114e-05
543,2.1889487470616587e-05
544,2.1781539544463158e-05
545,2.1688445485779084e-05
546,2.160984877264127e-05
547,2.1512863895623013e-05
548,2.142166704288684e-05
549,2.1332234609872103e-05
550,2.125301216437947e-05
551,2.117010808433406e-05
552,2.1083353203721344e-05
553,2.1011888748034835e-05
554,2.0930856408085674e-05
555,2.083486288029235e-05
556,2.0753213902935386e-05
557,2.0665172996814363e-05
558,2.0563084035529755e-05
559,2.049197064479813e-05
560,2.0408719137776643e-05
561,2.0332950953161344e-05
562,2.0257342839613557e-05
563,2.017728184000589e-05
564,2.011353717534803e-05
565,2.0025814592372626e-05
566,1.9949009583797306e-05
567,1.9862323824781924e-05
568,1.9766714103752747e-05
569,1.9696668459801003e-05
570,1.9620822058641352e-05
571,1.9539345885277726e-05
572,1.946583142853342e-05
573,1.9398565200390294e-05
574,1.9322889784234576e-05
575,1.9252158381277695e-05
576,1.9172182874171995e-05
577,1.9107017578789964e-05
578,1.9034891010960564e-05
579,1.895276363939047e-05
580,1.887994039861951e-05
581,1.8815280782291666e-05
582,1.8746666683000512e-05
583,1.8681210349313915e-05
584,1.8608760001370683e-05
585,1.8552973415353335e-05
586,1.847460589488037e-05
587,1.8412287317914888e-05
588,1.833892565628048e-05
589,1.8269500287715346e-05
590,1.818229975469876e-05
591,1.8129432646674104e-05
592,1.805906867957674e-05
593,1.7994327208725736e-05
594,1.7939340978045948e-05
595,1.7865375411929563e-05
596,1.780339516699314e-05
597,1.7730828403728083e-05
598,1.7671936802798882e-05
599,1.760326631483622e-05
600,1.7521766494610347e-05
601,1.7460504750488326e-05
602,1.7402442608727142e-05
603,1.7342274077236652e-05
604,1.7283236957155168e-05
605,1.72213349287631e-05
606,1.715944381430745e-05
607,1.7097918316721916e-05
608,1.703523230389692e-05
609,1.697343759587966e-05
610,1.69106679095421e-05
611,1.6844147467054427e-05
612,1.6786811102065258e-05
613,1.672948565101251e-05
614,1.6678450265317224e-05
615,1.660776251810603e-05
616,1.6562280507059768e-05
617,1.6499807315994985e-05
618,1.645033626118675e-05
619,1.6380865417886525e-05
620,1.6313360902131535e-05
621,1.6264635632978752e-05
622,1.6207617591135204e-05
623,1.6153855540324003e-05
624,1.6094396414700896e-05
625,1.6045778465922922e-05
626,1.5994650311768055e-05
627,1.594279456185177e-05
628,1.589164457982406e-05
629,1.5832940334803425e-05
630,1.577094371896237e-05
631,1.5716595953563228e-05
632,1.5666861145291477e-05
633,1.5602414350723848e-05
634,1.5553432604065165e-05
635,1.55045108840568e-05
636,1.545709528727457e-05
637,1.5402540157083422e-05
638,1.5359233657363802e-05
639,1.528528446215205e-05
640,1.5239606000250205e-05
641,1.5177081877482124e-05
642,1.5128160157473758e-05
643,1.5074285329319537e-05
644,1.5026038454379886e-05
645,1.4988072507549077e-05
646,1.4937015293980949e-05
647,1.4893802472215611e-05
648,1.4830338841420598e-05
649,1.4784081940888427e-05
650,1.4733132047695108e-05
651,1.4685419046145398e-05
652,1.463527041778434e-05
653,1.4591033504984807e-05
654,1.4546366401191335e-05
655,1.4501620171358809e-05
656,1.4460845704888925e-05
657,1.4402196939045098e-05
658,1.435070407751482e-05
659,1.4299113900051452e-05
660,1.4257781913329381e-05
661,1.4217250281944871e-05
662,1.4151042705634609e-05
663,1.4135503079160117e-05
664,1.4093160643824376e-05
665,1.4039140296517871e-05
666,1.3959608622826636e-05
667,1.3923914593760855e-05
668,1.3877417586627416e-05
669,1.3836334801453631e-05
670,1.3799144653603435e-05
671,1.3752514860243537e-05
672,1.371043617837131e-05
673,1.3668102837982588e-05
674,1.3610651876660995e-05
675,1.3560075785790104e-05
676,1.3521741493605077e-05
677,1.3471600141201634e-05
678,1.3439594113151543e-05
679,1.3393626431934536e-05
680,1.3357283933146391e-05
681,1.3309801943250932e-05
682,1.3272458090796135e-05
683,1.3215094440965913e-05
684,1.3182962902646977e-05
685,1.3135428162058815e-05
686,1.3105758625897579e-05
687,1.3063558071735315e-05
688,1.3024013242102228e-05
689,1.2989579772693105e-05
690,1.2947275536134839e-05
691,1.2903769857075531e-05
692,1.2854312444687821e-05
693,1.2805230653611943e-05
694,1.27803796203807e-05
695,1.2745980711770244e-05
696,1.2707774658338167e-05
697,1.2671804142883047e-05
698,1.2635366147151217e-05
699,1.2593915926117916e-05
700,1.2554235581774265e-05
701,1.2504106962296646e-05
702,1.2472725757106673e-05
703,1.243151018570643e-05
704,1.2399093066051137e-05
705,1.2368414900265634e-05
706,1.2327410331636202e-05
707,1.229661484103417e-05
708,1.2260842595424037e-05
709,1.2215219612699002e-05
710,1.2167496606707573e-05
711,1.2135442375438288e-05
712,1.2103870176360942e-05
713,1.207397144753486e-05
714,1.2036945918225683e-05
715,1.2010650607408024e-05
716,1.1964673831244e-05
717,1.1932527741009835e-05
718,1.1884925697813742e-05
719,1.1855481716338545e-05
720,1.1819232895504683e-05
721,1.1791607903433032e-05
722,1.1754025763366371e-05
723,1.1724852811312303e-05
724,1.1688545782817528e-05
725,1.1653967703750823e-05
726,1.1612472917477135e-05
727,1.160175452241674e-05
728,1.1564116903173272e-05
729,1.1520052794367075e-05
730,1.1487327356007881e-05
731,1.146005615737522e-05
732,1.1449768862803467e-05
733,1.141630309575703e-05
734,1.1381642252672464e-05
735,1.134252488554921e-05
736,1.1320022167637944e-05
737,1.1274880307610147e-05
738,1.1251337127760053e-05
739,1.1223297406104393e-05
740,1.1200218978046905e-05
741,1.1171947335242294e-05
742,1.1136937246192247e-05
743,1.110648827307159e-05
744,1.1070133041357622e-05
745,1.1037245712941512e-05
746,1.1018563782272395e-05
747,1.0984918844769709e-05
748,1.09585980681004e-05
749,1.0938563718809746e-05
750,1.0907227988354862e-05
751,1.0867861419683322e-05
752,1.0838344678631984e-05
753,1.0804549674503505e-05
754,1.0777608622447588e-05
755,1.0761692465166561e-05
756,1.0732113878475502e-05
757,1.0706264220061712e-05
758,1.0679956176318228e-05
759,1.0644585927366279e-05
760,1.0618154192343354e-05
761,1.0585205018287525e-05
762,1.0561306226009037e-05
763,1.0530747204029467e-05
764,1.0510319043532945e-05
765,1.0484469385119155e-05
766,1.0458947144798003e-05
767,1.0434770047140773e-05
768,1.0396213838248514e-05
769,1.0363812180003151e-05
770,1.03389056675951e-05
771,1.0318167369405273e-05
772,1.0295145330019295e-05
773,1.0274800843035337e-05
774,1.0244038094242569e-05
775,1.0225168807664886e-05
776,1.0191078217758331e-05
777,1.0159650628338568e-05
778,1.0131515409739222e-05
779,1.0111763003806118e-05
780,1.0088502676808275e-05
781,1.007105856842827e-05
782,1.0045949238701724e-05
783,1.0018688954005484e-05
784,9.986657460103743e-06
785,9.96056041913107e-06
786,9.933827641361859e-06
787,9.91253909887746e-06
788,9.890976798487827e-06
789,9.868998859019484e-06
790,9.845996828516945e-06
791,9.827323992794845e-06
792,9.786043847270776e-06
793,9.758792657521553e-06
794,9.733620572660584e-06
795,9.707990102469921e-06
796,9.691299055702984e-06
797,9.669949577073567e-06
798,9.647129445511382e-06
799,9.623657206248026e-06
800,9.594971743354108e-06
801,9.565806976752356e-06
802,9.540679457131773e-06
803,9.511644748272374e-06
804,9.492724529991392e-06
805,9.476560080656782e-06
806,9.451732694287784e-06
807,9.427893019164912e-06
808,9.395888810104225e-06
809,9.369756298838183e-06
810,9.348472303827293e-06
811,9.323230187874287e-06
812,9.303572369390167e-06
813,9.282714017899707e-06
814,9.273337127524428e-06
815,9.246678928320762e-06
816,9.215013051289134e-06
817,9.187413525069132e-06
818,9.167356438410934e-06
819,9.139961548498832e-06
820,9.12219093152089e-06
821,9.104223863687366e-06
822,9.076047717826441e-06
823,9.059212970896624e-06
824,9.02794454304967e-06
825,9.004348612506874e-06
826,8.979051926871762e-06
827,8.958715625340119e-06
828,8.956323654274456e-06
829,8.938362952903844e-06
830,8.9148452389054e-06
831,8.896198778529651e-06
832,8.869226803653874e-06
833,8.845751835906412e-06
834,8.814684406388551e-06
835,8.793993401923217e-06
836,8.77382899489021e-06
837,8.752542271395214e-06
838,8.736125892028213e-06
839,8.717073797015473e-06
840,8.684255590196699e-06
841,8.668043847137596e-06
842,8.6444479165948e-06
843,8.616676495876163e-06
844,8.6036652646726e-06
845,8.577973858336918e-06
846,8.555780368624255e-06
847,8.535497727280017e-06
848,8.508067367074545e-06
849,8.485746548103634e-06
850,8.467406587442383e-06
851,8.441405952908099e-06
852,8.419713594776113e-06
853,8.399342732445803e-06
854,8.38268442748813e-06
855,8.362492735614069e-06
856,8.338327461387962e-06
857,8.313460057252087e-06
858,8.295829502458218e-06
859,8.273656931123696e-06
860,8.253089617937803e-06
861,8.233498192566913e-06
862,8.212589818867855e-06
863,8.199499461625237e-06
864,8.170039109245408e-06
865,8.156394869729411e-06
866,8.137194527080283e-06
867,8.116854587569833e-06
868,8.089966286206618e-06
869,8.073611752479337e-06
870,8.057499144342728e-06
871,8.032026016735472e-06
872,8.015271305339411e-06
873,7.99109329818748e-06
874,7.969936632434838e-06
875,7.947109224915039e-06
876,7.927001206553541e-06
877,7.919785275589675e-06
878,7.906093742349185e-06
879,7.884659680712502e-06
880,7.86318469181424e-06
881,7.845728760003112e-06
882,7.821406143193599e-06
883,7.80485788709484e-06
884,7.778222425258718e-06
885,7.763210305711254e-06
886,7.744988579361234e-06
887,7.726270268904045e-06
888,7.71134455135325e-06
889,7.68831159803085e-06
890,7.67067012930056e-06
891,7.647868187632412e-06
892,7.638927854713984e-06
893,7.613969501107931e-06
894,7.5960756475979e-06
895,7.573255516035715e-06
896,7.5511766226554755e-06
897,7.536006251029903e-06
898,7.511098374379799e-06
899,7.4974695962737314e-06
900,7.4808594945352525e-06
901,7.451993951690383e-06
902,7.431279300362803e-06
903,7.417271717713447e-06
904,7.394315161945997e-06
905,7.3806540967780165e-06
906,7.358453331107739e-06
907,7.348621238634223e-06
908,7.335603186220396e-06
909,7.311356966965832e-06
910,7.28803570382297e-06
911,7.2695866037975065e-06
912,7.251008810271742e-06
913,7.239431397465523e-06
914,7.216323410830228e-06
915,7.206627742561977e-06
916,7.190210908447625e-06
917,7.182369245128939e-06
918,7.164383532654028e-06
919,7.1381400630343705e-06
920,7.122412625903962e-06
921,7.111471859388985e-06
922,7.096778972481843e-06
923,7.078932412696304e-06
924,7.0590353971056174e-06
925,7.04141530150082e-06
926,7.025464128673775e-06
927,7.0071582740638405e-06
928,6.994409886829089e-06
929,6.980483249208191e-06
930,6.9602001531166025e-06
931,6.941670562810032e-06
932,6.924794888618635e-06
933,6.898242190800374e-06
934,6.881298759253696e-06
935,6.861263955215691e-06
936,6.850664249213878e-06
937,6.830305210314691e-06
938,6.8200060923118144e-06
939,6.803893484175205e-06
940,6.7808496169163845e-06
941,6.761420991097111e-06
942,6.74715920467861e-06
943,6.731089342792984e-06
944,6.7179462348576635e-06
945,6.704662155243568e-06
946,6.694480816804571e-06
947,6.6745124058797956e-06
948,6.654074240941554e-06
949,6.649854185525328e-06
950,6.638126706093317e-06
951,6.62441607346409e-06
952,6.6070788307115436e-06
953,6.591697001567809e-06
954,6.576982286787825e-06
955,6.55910207569832e-06
956,6.539604328281712e-06
957,6.518851023429306e-06
958,6.50667470836197e-06
959,6.4960158852045424e-06
960,6.484271125373198e-06
961,6.469694653787883e-06
962,6.447098257922335e-06
963,6.427799235098064e-06
964,6.4161017689912114e-06
965,6.3967718233470805e-06
966,6.38211531622801e-06
967,6.366128218360245e-06
968,6.352855052682571e-06
969,6.339088031381834e-06
970,6.320200554910116e-06
971,6.297032086877152e-06
972,6.281048172240844e-06
973,6.271047368500149e-06
974,6.263285285967868e-06
975,6.2478343352267984e-06
976,6.232916348380968e-06
977,6.213682809175225e-06
978,6.197702077770373e-06
979,6.183867753861705e-06
980,6.163373200251954e-06
981,6.168651907501044e-06
982,6.15681528870482e-06
983,6.140064215287566e-06
984,6.1221348914841656e-06
985,6.107629360485589e-06
986,6.092666353652021e-06
987,6.078351361793466e-06
988,6.066299647500273e-06
989,6.057872269593645e-06
990,6.045705049473327e-06
991,6.02970158070093e-06
992,6.014290192979388e-06
993,5.997731477691559e-06
994,5.9839999266841915e-06
995,5.963663170405198e-06
996,5.954193511570338e-06
997,5.941299605183303e-06
998,5.924592187511735e-06
999,5.908505954721477e-06
1000,5.896620223211357e-06
1001,5.881881861569127e-06
1002,5.863207661604974e-06
1003,5.856743428012123e-06
1004,5.846464773640037e-06
1005,5.831942416989477e-06
1006,5.808645255456213e-06
1007,5.797817266284255e-06
1008,5.7963143262895755e-06
1009,5.782128937426023e-06
1010,5.7744296100281645e-06
1011,5.75673948333133e-06
1012,5.746832357544918e-06
1013,5.730637894885149e-06
1014,5.718544343835674e-06
1015,5.708650860469788e-06
1016,5.69387248106068e-06
1017,5.6799281082930975e-06
1018,5.669319762091618e-06
1019,5.659034286509268e-06
1020,5.6415328799630515e-06
1021,5.627744485536823e-06
1022,5.614557721855817e-06
1023,5.598149982688483e-06
1024,5.5856708058854565e-06
1025,5.574785063799936e-06
1026,5.560667432291666e-06
1027,5.548948138311971e-06
1028,5.534792762773577e-06
1029,5.52296478417702e-06
1030,5.507391506398562e-06
1031,5.5006057664286345e-06
1032,5.48144316780963e-06
1033,5.473415512824431e-06
1034,5.473015335155651e-06
1035,5.466228685691021e-06
1036,5.446765499073081e-06
1037,5.4359879868570715e-06
1038,5.424027222034056e-06
1039,5.410708581621293e-06
1040,5.399987003329443e-06
1041,5.38541144123883e-06
1042,5.3714143177785445e-06
1043,5.35322669747984e-06
1044,5.3459525588550605e-06
1045,5.327798135112971e-06
1046,5.3263825066096615e-06
1047,5.307595074555138e-06
1048,5.30048100699787e-06
1049,5.281413450575201e-06
1050,5.265801519271918e-06
1051,5.254339612292824e-06
1052,5.245044121693354e-06
1053,5.239794973022072e-06
1054,5.222687832429074e-06
1055,5.219982085691299e-06
1056,5.2006425903528e-06
1057,5.1884871936636046e-06
1058,5.184438577998662e-06
1059,5.176499143999536e-06
1060,5.161921762919519e-06
1061,5.149585376784671e-06
1062,5.1403953875706065e-06
1063,5.12365841132123e-06
1064,5.116249212733237e-06
1065,5.1005986279051285e-06
1066,5.090101694804616e-06
1067,5.074688942841021e-06
1068,5.068603059044108e-06
1069,5.0536282287794165e-06
1070,5.043937562732026e-06
1071,5.036011316406075e-06
1072,5.017923285777215e-06
1073,5.0080316214007325e-06
1074,4.993516085960437e-06
1075,4.988856744603254e-06
1076,4.974307557858992e-06
1077,4.963397259416524e-06
1078,4.952113158651628e-06
1079,4.940325197821949e-06
1080,4.922903826809488e-06
1081,4.926761903334409e-06
1082,4.9161699280375615e-06
1083,4.904640718450537e-06
1084,4.893685854767682e-06
1085,4.882846496911952e-06
1086,4.8708157009969e-06
1087,4.862012247031089e-06
1088,4.850559434999013e-06
1089,4.837380402022973e-06
1090,4.8291904022335075e-06
1091,4.813082341570407e-06
1092,4.8044894356280565e-06
1093,4.792985691892682e-06
1094,4.778171842190204e-06
1095,4.77060802950291e-06
