epoch;loss;jap;all
660;73.61882019042969;14.9170685;-14.90108
661;73.58250427246094;15.394467;-15.378307
662;73.62167358398438;15.499139;-15.496452
663;74.70655822753906;15.747535;-15.734447
664;73.44111633300781;15.015789;-15.00967
665;73.71288299560547;11.401848;-11.362829
666;73.46842193603516;15.535019;-15.524741
667;73.42169189453125;15.745783;-15.711902
668;73.3902587890625;16.639477;-16.619318
669;74.3343734741211;16.187048;-16.160744
670;73.56248474121094;15.525546;-15.490562
671;73.48146057128906;14.737547;-14.736549
672;73.41356658935547;15.061002;-15.053348
673;73.64081573486328;14.788116;-14.788694
674;73.55866241455078;15.702572;-15.693171
675;73.68374633789062;13.901415;-13.941336
676;73.70356750488281;14.542231;-14.537084
677;73.50784301757812;15.044397;-15.047669
678;73.65372467041016;13.684562;-13.678554
679;73.58002471923828;14.31643;-14.316074
680;73.5169906616211;15.359285;-15.353631
681;73.57976531982422;14.95527;-14.960484
682;73.48200225830078;15.858979;-15.851989
683;73.0859375;15.137021;-15.150074
684;74.28710174560547;4.0973573;-4.0979824
685;73.6169204711914;15.034737;-15.050177
686;73.48773956298828;15.796815;-15.795367
687;73.6239013671875;16.107061;-16.118616
688;73.35646057128906;15.1122465;-15.107887
689;73.62201690673828;13.838184;-13.854964
690;73.5095443725586;14.754053;-14.75031
691;73.46705627441406;14.405936;-14.405624
692;73.54142761230469;14.238457;-14.260985
693;73.62813568115234;13.680493;-13.713222
694;73.48345947265625;14.33263;-14.3249035
695;73.47029113769531;14.317131;-14.323829
696;73.55554962158203;14.162124;-14.181989
697;73.39596557617188;15.157918;-15.16309
698;73.40509033203125;15.060648;-15.041044
699;73.30314636230469;15.3053;-15.291126
700;73.57308959960938;14.441214;-14.42549
701;73.59190368652344;15.372884;-15.363555
702;74.31339263916016;15.77168;-15.7704525
703;75.94706726074219;6.6533794;-6.6327324
704;74.1611099243164;12.003787;-11.947239
705;73.73820495605469;14.534116;-14.520748
706;74.2597427368164;7.5195184;-7.539974
707;73.74258422851562;14.177128;-14.180147
708;73.4583740234375;17.228184;-17.200045
709;74.0931625366211;14.8379755;-14.824267
710;73.78324890136719;14.367367;-14.345078
711;73.5725326538086;15.303007;-15.287753
712;73.48680877685547;15.665584;-15.662185
713;73.63688659667969;15.182223;-15.156417
714;73.75476837158203;15.354074;-15.346228
715;73.69005584716797;15.819955;-15.875309
716;73.49900817871094;14.530315;-14.518244
717;73.94031524658203;15.901373;-15.885303
718;74.04936218261719;7.945363;-7.9090815
719;73.5013427734375;15.233252;-15.217717
720;73.91130828857422;15.452181;-15.456065
721;73.33026123046875;15.909104;-15.918254
722;79.11454772949219;15.952392;-15.94872
723;73.85780334472656;15.875483;-15.869415
724;73.64999389648438;15.78747;-15.780577
725;73.44933319091797;15.655957;-15.668472
726;73.56674194335938;15.600605;-15.5960045
727;75.03862762451172;14.396699;-14.445417
728;73.43951416015625;14.989378;-15.024832
729;74.06314849853516;15.575378;-15.619054
730;73.35380554199219;15.114206;-15.111696
731;73.54243469238281;14.930683;-14.943658
732;73.43846893310547;14.61163;-14.620979
733;73.5516357421875;15.563131;-15.536951
734;73.51256561279297;15.245707;-15.248601
735;73.52806091308594;15.216966;-15.2642975
736;73.47303771972656;14.262882;-14.293729
737;73.62895965576172;15.064216;-15.062175
738;73.9267578125;14.144138;-14.154161
739;73.45709228515625;15.069171;-15.0601635
740;73.31476593017578;15.22125;-15.195243
741;73.34230041503906;15.393254;-15.372898
742;73.3924560546875;14.331917;-14.369526
743;73.25040435791016;15.569059;-15.567431
744;73.44943237304688;15.315773;-15.326619
745;73.38885498046875;15.121149;-15.122973
746;73.46412658691406;14.628239;-14.6359
747;73.40606689453125;14.649417;-14.663883
748;73.40523529052734;15.159195;-15.17188
749;73.45977783203125;14.582672;-14.582589
750;75.0949478149414;15.12987;-15.140416
751;74.796142578125;10.273663;-10.242897
752;73.99298095703125;12.569832;-12.574532
753;74.16586303710938;13.96552;-13.980017
754;73.51505279541016;14.483953;-14.5014305
755;73.74617767333984;11.768394;-11.776955
756;73.55368041992188;14.423702;-14.443875
757;73.68682098388672;14.641693;-14.656644
758;73.71398162841797;14.373118;-14.384833
759;73.5538558959961;15.208209;-15.233178
760;75.70832061767578;14.579051;-14.60176
761;76.29155731201172;6.848309;-6.8483906
762;75.43206787109375;9.249522;-9.241414
763;75.11869812011719;10.172931;-10.17629
764;75.0418930053711;9.021181;-9.013758
765;74.74999237060547;14.218735;-14.222911
766;74.39332580566406;14.753991;-14.755415
767;74.5430908203125;8.917692;-8.904655
768;74.16210174560547;11.822435;-11.816734
769;74.02766418457031;13.461064;-13.457063
770;73.62789154052734;14.182304;-14.182962
771;73.9378662109375;10.759016;-10.746387
772;73.8963394165039;8.705525;-8.690812
773;73.66110229492188;12.423008;-12.406724
774;73.6691665649414;15.720791;-15.744248
775;75.03697967529297;15.321212;-15.344081
776;73.79133605957031;15.969843;-15.993814
777;73.6642074584961;14.75033;-14.761333
778;73.66100311279297;14.655778;-14.654199
779;73.70525360107422;14.438735;-14.468497
780;73.58006286621094;15.266864;-15.297586
781;73.46735382080078;15.393598;-15.430044
782;74.6579818725586;15.761804;-15.783558
783;74.3353042602539;13.861337;-13.916363
784;73.87499237060547;13.737754;-13.755212
785;73.94488525390625;10.372122;-10.384185
786;73.89971160888672;17.282349;-17.321968
787;74.32269287109375;13.980596;-13.963284
788;77.17051696777344;15.122976;-15.113766
789;74.74417877197266;7.429529;-7.4341717
790;73.9373550415039;14.67323;-14.661718
791;73.72960662841797;15.726835;-15.725877
792;74.08960723876953;16.037174;-16.04943
793;73.62311553955078;15.237215;-15.265801
794;73.64063262939453;15.283106;-15.291037
795;73.71317291259766;14.869446;-14.879627
796;73.72901153564453;14.851689;-14.855929
797;73.91658782958984;15.770534;-15.786317
798;73.66373443603516;15.07702;-15.0847025
799;73.65984344482422;15.079281;-15.079351
800;73.70099639892578;15.342928;-15.345685
801;73.40238189697266;16.07731;-16.089394
802;73.65623474121094;14.971646;-14.962957
803;73.50548553466797;15.425289;-15.418376
804;77.11431121826172;4.91033;-4.8864594
805;73.6150894165039;15.670587;-15.6858225
806;73.5255355834961;15.64341;-15.662367
807;73.45194244384766;14.96367;-14.960167
808;73.5882568359375;15.833607;-15.843838
809;73.79825592041016;15.777398;-15.804018
810;73.70063781738281;12.632454;-12.5903635
811;73.5133285522461;15.499339;-15.492109
812;73.73993682861328;14.767139;-14.744645
813;73.43401336669922;14.933151;-14.949564
814;73.41251373291016;15.63901;-15.656455
815;73.65629577636719;15.593504;-15.615697
816;73.6881332397461;15.114408;-15.121189
817;73.50005340576172;14.724978;-14.743278
818;73.53353881835938;15.248187;-15.261295
819;73.41624450683594;15.08657;-15.0963545
820;73.40658569335938;14.64475;-14.664016
821;73.6119384765625;13.721129;-13.728907
822;74.12590026855469;14.167346;-14.174966
823;73.98373413085938;16.572536;-16.565933
824;73.57618713378906;12.301376;-12.303341
825;73.49728393554688;14.772501;-14.801439
826;74.31550598144531;16.599197;-16.629496
827;73.70075225830078;16.203695;-16.206581
828;73.70259857177734;15.823774;-15.822636
829;73.58136749267578;16.299253;-16.307539
830;73.49246215820312;16.340868;-16.347048
831;73.44284057617188;15.035953;-15.039014
832;73.23607635498047;15.044893;-15.0353155
833;73.13121795654297;16.160711;-16.1625
834;74.64066314697266;15.302566;-15.30037
835;73.74714660644531;7.9438233;-7.9239116
836;73.4375;15.540546;-15.557285
837;74.17699432373047;14.42692;-14.42508
838;73.39103698730469;13.325024;-13.331331
839;73.44587707519531;8.681738;-8.665299
840;73.28412628173828;15.242028;-15.259789
841;73.58656311035156;15.393585;-15.412905
842;74.77428436279297;5.639604;-5.6258035
843;73.57374572753906;15.532324;-15.539137
844;73.5090560913086;14.125524;-14.122459
845;73.38062286376953;12.380602;-12.362227
846;75.08172607421875;5.6346807;-5.6219883
847;73.67001342773438;14.661991;-14.653243
848;73.5199966430664;13.66032;-13.629801
849;73.5220718383789;15.623505;-15.607513
850;73.47898864746094;11.333481;-11.2894335
851;73.44947814941406;15.616875;-15.6091175
852;73.47634887695312;16.729805;-16.731007
853;74.03787231445312;7.190573;-7.1733904
854;73.29935455322266;16.016579;-16.014675
855;73.29186248779297;15.060625;-15.0525255
856;73.1562728881836;16.008509;-16.008083
857;73.5757064819336;13.980326;-13.968579
858;73.34463500976562;14.456217;-14.442
859;73.28239440917969;16.158634;-16.164398
860;73.59854125976562;10.690177;-10.692317
861;74.04391479492188;7.2763634;-7.266453
862;74.58454132080078;14.312409;-14.308464
863;73.47384643554688;15.908737;-15.899716
864;74.4537353515625;8.914544;-8.902622
865;73.17121887207031;15.003397;-15.000534
866;73.55371856689453;14.677208;-14.678367
867;73.5044937133789;12.945511;-12.922021
868;72.80931091308594;15.345497;-15.329208
869;74.36031341552734;7.0697403;-7.053438
870;73.32490539550781;15.412392;-15.406183
871;73.17743682861328;12.374681;-12.369007
872;73.29730987548828;13.508023;-13.479194
873;73.33969116210938;15.420392;-15.399799
874;73.70628356933594;12.088352;-12.046105
875;73.17292022705078;15.273352;-15.256326
876;73.13107299804688;15.217865;-15.171082
877;73.08726501464844;15.145994;-15.094486
878;73.23286437988281;15.787779;-15.760532
879;73.20578002929688;13.016302;-12.965655
880;73.1524658203125;15.56215;-15.559785
881;73.13911437988281;15.254254;-15.252485
882;73.22863006591797;14.822085;-14.770585
883;73.19567108154297;15.087114;-15.064266
884;73.13970184326172;14.9210415;-14.937714
885;73.05338287353516;14.78863;-14.813147
886;73.04945373535156;15.023275;-15.047763
887;73.07720184326172;14.777116;-14.802722
888;73.02688598632812;15.014302;-15.012299
889;73.20148468017578;15.065118;-15.090911
890;73.91275024414062;15.297862;-15.310796
891;73.14795684814453;11.32028;-11.371502
892;73.109619140625;14.214353;-14.244719
893;73.12714385986328;14.621508;-14.666707
894;73.04534912109375;15.360617;-15.404518
895;73.02862548828125;15.197968;-15.224234
896;77.23926544189453;15.667988;-15.724416
897;73.22801971435547;14.71355;-14.716021
898;73.11174011230469;15.150941;-15.165723
899;73.1644058227539;15.023661;-15.021533
900;73.37882995605469;15.312538;-15.331106
901;73.50015258789062;14.895128;-14.90027
902;73.47352600097656;14.929464;-14.911971
903;73.11974334716797;15.443392;-15.423363
904;73.12515258789062;15.364804;-15.369072
905;73.27509307861328;14.605375;-14.610506
906;73.0574951171875;15.41275;-15.426094
907;73.12629699707031;14.748398;-14.724031
908;73.06114959716797;15.151224;-15.138737
909;73.01811981201172;16.062134;-16.060787
910;72.98912048339844;15.680574;-15.691064
911;73.09435272216797;14.788527;-14.757136
912;73.01040649414062;15.452196;-15.451777
913;74.76976776123047;13.807202;-13.768008
914;73.7826919555664;16.798433;-16.817995
915;73.49955749511719;14.448576;-14.448211
916;73.32819366455078;13.531334;-13.510659
917;73.30902099609375;15.694362;-15.695142
918;73.24468231201172;15.12896;-15.125223
919;73.3030776977539;12.42096;-12.423113
920;73.45657348632812;15.280626;-15.291925
921;72.89447784423828;15.130829;-15.143179
922;73.57107543945312;12.078419;-12.076873
923;75.3359603881836;15.602603;-15.60828
924;74.72480010986328;13.3134165;-13.339456
925;74.24324035644531;15.37135;-15.389002
926;74.30184936523438;14.967317;-14.987294
927;74.22920227050781;14.816227;-14.827977
928;74.5364990234375;15.928706;-15.933829
929;74.36026763916016;9.644875;-9.61474
930;73.76520538330078;15.55254;-15.570277
931;73.62283325195312;15.408963;-15.419672
932;74.04673767089844;15.627368;-15.63789
933;73.72588348388672;14.795883;-14.809191
934;73.53722381591797;15.051962;-15.064161
935;73.68090057373047;14.397535;-14.402256
936;73.59896850585938;15.223835;-15.230659
937;73.46453094482422;15.1185465;-15.12393
938;73.46863555908203;14.586488;-14.596834
939;73.56385040283203;15.183123;-15.183459
940;73.9761734008789;15.561849;-15.563668
941;73.47504425048828;13.775209;-13.746079
942;73.62848663330078;13.859789;-13.783021
943;73.22087097167969;14.539416;-14.530079
944;73.12751770019531;14.726463;-14.695459
945;73.08699798583984;15.371432;-15.372907
946;73.21759033203125;15.010281;-14.979254
947;73.03895568847656;15.041422;-15.024946
948;73.22221374511719;14.134108;-14.094268
949;73.426025390625;15.579964;-15.55947
950;74.12139892578125;15.689895;-15.665517
951;73.67293548583984;15.67111;-15.667037
952;82.1131362915039;14.805028;-14.791999
953;73.72370147705078;14.751132;-14.750366
954;73.59810638427734;15.079937;-15.086839
955;73.52613830566406;15.100327;-15.098408
956;73.84976196289062;14.17083;-14.151107
957;73.61172485351562;14.561159;-14.5564575
958;73.45597076416016;15.355515;-15.360636
959;73.7342529296875;14.6229105;-14.642996
960;73.70223999023438;13.941905;-13.950418
961;73.5768814086914;14.839436;-14.845627
962;73.40540313720703;14.788506;-14.79261
963;73.5048828125;15.085499;-15.098726
964;73.32173919677734;15.755554;-15.769533
965;73.30641174316406;14.619083;-14.622437
966;73.2626953125;13.396857;-13.387882
967;73.31002044677734;15.335638;-15.348494
968;73.30918884277344;16.346798;-16.356915
969;73.96220397949219;14.586461;-14.565894
970;74.25190734863281;16.012997;-16.036188
971;73.65692138671875;16.061916;-16.069086
972;73.64727783203125;14.834583;-14.841586
973;73.65961456298828;15.120891;-15.123829
974;73.40403747558594;15.00828;-14.990215
975;73.42463684082031;14.931166;-14.933554
976;73.35733795166016;14.652838;-14.661508
977;73.29230499267578;14.908418;-14.901184
978;73.77952575683594;15.456505;-15.444313
979;73.45349884033203;15.289489;-15.274776
980;73.55567169189453;15.321739;-15.308715
981;74.1944808959961;15.194818;-15.17942
982;73.462890625;15.214978;-15.201207
983;73.29163360595703;15.671919;-15.671136
984;73.57430267333984;15.150495;-15.141949
985;73.3144760131836;15.618543;-15.6131315
986;73.30902862548828;11.508394;-11.504644
987;85.34980773925781;14.400956;-14.396825
988;76.01628875732422;14.317616;-14.299481
989;74.41632843017578;13.847924;-13.830247
990;74.02588653564453;15.660335;-15.651341
991;74.07009887695312;16.05732;-16.063606
992;73.50243377685547;15.701193;-15.708825
993;75.03527069091797;7.080899;-7.0884404
994;73.34111785888672;14.354601;-14.344036
995;73.59671783447266;14.159398;-14.15091
996;73.35248565673828;14.801341;-14.794471
997;73.786865234375;12.752802;-12.716295
998;74.37635040283203;12.851574;-12.870441
999;77.73249053955078;14.899116;-14.868954
1000;76.6190185546875;7.331846;-7.336763
